"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"19/11/2025 21:00:00 - 19/11/2025 21:15:00","BZN|BE","Without Sequence","100.35","",""
"19/11/2025 21:15:00 - 19/11/2025 21:30:00","BZN|BE","Without Sequence","100.67","",""
"19/11/2025 21:30:00 - 19/11/2025 21:45:00","BZN|BE","Without Sequence","96.81","",""
"19/11/2025 21:45:00 - 19/11/2025 22:00:00","BZN|BE","Without Sequence","90.33","",""
"19/11/2025 22:00:00 - 19/11/2025 22:15:00","BZN|BE","Without Sequence","96.78","",""
"19/11/2025 22:15:00 - 19/11/2025 22:30:00","BZN|BE","Without Sequence","98.15","",""
"19/11/2025 22:30:00 - 19/11/2025 22:45:00","BZN|BE","Without Sequence","101.53","",""
"19/11/2025 22:45:00 - 19/11/2025 23:00:00","BZN|BE","Without Sequence","95.61","",""
"19/11/2025 23:00:00 - 19/11/2025 23:15:00","BZN|BE","Without Sequence","95.75","",""
"19/11/2025 23:15:00 - 19/11/2025 23:30:00","BZN|BE","Without Sequence","93.48","",""
"19/11/2025 23:30:00 - 19/11/2025 23:45:00","BZN|BE","Without Sequence","90.19","",""
"19/11/2025 23:45:00 - 20/11/2025 00:00:00","BZN|BE","Without Sequence","88.12","",""
"20/11/2025 00:00:00 - 20/11/2025 00:15:00","BZN|BE","Without Sequence","92.34","",""
"20/11/2025 00:15:00 - 20/11/2025 00:30:00","BZN|BE","Without Sequence","91.51","",""
"20/11/2025 00:30:00 - 20/11/2025 00:45:00","BZN|BE","Without Sequence","87.27","",""
"20/11/2025 00:45:00 - 20/11/2025 01:00:00","BZN|BE","Without Sequence","84.58","",""
"20/11/2025 01:00:00 - 20/11/2025 01:15:00","BZN|BE","Without Sequence","86.81","",""
"20/11/2025 01:15:00 - 20/11/2025 01:30:00","BZN|BE","Without Sequence","85.47","",""
"20/11/2025 01:30:00 - 20/11/2025 01:45:00","BZN|BE","Without Sequence","84.57","",""
"20/11/2025 01:45:00 - 20/11/2025 02:00:00","BZN|BE","Without Sequence","83.63","",""
"20/11/2025 02:00:00 - 20/11/2025 02:15:00","BZN|BE","Without Sequence","85.28","",""
"20/11/2025 02:15:00 - 20/11/2025 02:30:00","BZN|BE","Without Sequence","84.35","",""
"20/11/2025 02:30:00 - 20/11/2025 02:45:00","BZN|BE","Without Sequence","83.45","",""
"20/11/2025 02:45:00 - 20/11/2025 03:00:00","BZN|BE","Without Sequence","83.04","",""
"20/11/2025 03:00:00 - 20/11/2025 03:15:00","BZN|BE","Without Sequence","83.24","",""
"20/11/2025 03:15:00 - 20/11/2025 03:30:00","BZN|BE","Without Sequence","83.85","",""
"20/11/2025 03:30:00 - 20/11/2025 03:45:00","BZN|BE","Without Sequence","83.31","",""
"20/11/2025 03:45:00 - 20/11/2025 04:00:00","BZN|BE","Without Sequence","83.17","",""
"20/11/2025 04:00:00 - 20/11/2025 04:15:00","BZN|BE","Without Sequence","82.24","",""
"20/11/2025 04:15:00 - 20/11/2025 04:30:00","BZN|BE","Without Sequence","82.64","",""
"20/11/2025 04:30:00 - 20/11/2025 04:45:00","BZN|BE","Without Sequence","83.99","",""
"20/11/2025 04:45:00 - 20/11/2025 05:00:00","BZN|BE","Without Sequence","86.27","",""
"20/11/2025 05:00:00 - 20/11/2025 05:15:00","BZN|BE","Without Sequence","86.05","",""
"20/11/2025 05:15:00 - 20/11/2025 05:30:00","BZN|BE","Without Sequence","90.16","",""
"20/11/2025 05:30:00 - 20/11/2025 05:45:00","BZN|BE","Without Sequence","87.94","",""
"20/11/2025 05:45:00 - 20/11/2025 06:00:00","BZN|BE","Without Sequence","90.16","",""
"20/11/2025 06:00:00 - 20/11/2025 06:15:00","BZN|BE","Without Sequence","88.75","",""
"20/11/2025 06:15:00 - 20/11/2025 06:30:00","BZN|BE","Without Sequence","91.94","",""
"20/11/2025 06:30:00 - 20/11/2025 06:45:00","BZN|BE","Without Sequence","97.69","",""
"20/11/2025 06:45:00 - 20/11/2025 07:00:00","BZN|BE","Without Sequence","107.85","",""
"20/11/2025 07:00:00 - 20/11/2025 07:15:00","BZN|BE","Without Sequence","116.70","",""
"20/11/2025 07:15:00 - 20/11/2025 07:30:00","BZN|BE","Without Sequence","117.30","",""
"20/11/2025 07:30:00 - 20/11/2025 07:45:00","BZN|BE","Without Sequence","122.45","",""
"20/11/2025 07:45:00 - 20/11/2025 08:00:00","BZN|BE","Without Sequence","128.57","",""
"20/11/2025 08:00:00 - 20/11/2025 08:15:00","BZN|BE","Without Sequence","138.17","",""
"20/11/2025 08:15:00 - 20/11/2025 08:30:00","BZN|BE","Without Sequence","139.15","",""
"20/11/2025 08:30:00 - 20/11/2025 08:45:00","BZN|BE","Without Sequence","130.11","",""
"20/11/2025 08:45:00 - 20/11/2025 09:00:00","BZN|BE","Without Sequence","122.72","",""
"20/11/2025 09:00:00 - 20/11/2025 09:15:00","BZN|BE","Without Sequence","147.11","",""
"20/11/2025 09:15:00 - 20/11/2025 09:30:00","BZN|BE","Without Sequence","123.99","",""
"20/11/2025 09:30:00 - 20/11/2025 09:45:00","BZN|BE","Without Sequence","131.07","",""
"20/11/2025 09:45:00 - 20/11/2025 10:00:00","BZN|BE","Without Sequence","131.59","",""
"20/11/2025 10:00:00 - 20/11/2025 10:15:00","BZN|BE","Without Sequence","162.55","",""
"20/11/2025 10:15:00 - 20/11/2025 10:30:00","BZN|BE","Without Sequence","131.48","",""
"20/11/2025 10:30:00 - 20/11/2025 10:45:00","BZN|BE","Without Sequence","124.19","",""
"20/11/2025 10:45:00 - 20/11/2025 11:00:00","BZN|BE","Without Sequence","110.12","",""
"20/11/2025 11:00:00 - 20/11/2025 11:15:00","BZN|BE","Without Sequence","123.93","",""
"20/11/2025 11:15:00 - 20/11/2025 11:30:00","BZN|BE","Without Sequence","120.07","",""
"20/11/2025 11:30:00 - 20/11/2025 11:45:00","BZN|BE","Without Sequence","121.55","",""
"20/11/2025 11:45:00 - 20/11/2025 12:00:00","BZN|BE","Without Sequence","116.27","",""
"20/11/2025 12:00:00 - 20/11/2025 12:15:00","BZN|BE","Without Sequence","123.55","",""
"20/11/2025 12:15:00 - 20/11/2025 12:30:00","BZN|BE","Without Sequence","117.15","",""
"20/11/2025 12:30:00 - 20/11/2025 12:45:00","BZN|BE","Without Sequence","118.84","",""
"20/11/2025 12:45:00 - 20/11/2025 13:00:00","BZN|BE","Without Sequence","113.89","",""
"20/11/2025 13:00:00 - 20/11/2025 13:15:00","BZN|BE","Without Sequence","114.27","",""
"20/11/2025 13:15:00 - 20/11/2025 13:30:00","BZN|BE","Without Sequence","116.62","",""
"20/11/2025 13:30:00 - 20/11/2025 13:45:00","BZN|BE","Without Sequence","116.16","",""
"20/11/2025 13:45:00 - 20/11/2025 14:00:00","BZN|BE","Without Sequence","119.60","",""
"20/11/2025 14:00:00 - 20/11/2025 14:15:00","BZN|BE","Without Sequence","117.97","",""
"20/11/2025 14:15:00 - 20/11/2025 14:30:00","BZN|BE","Without Sequence","123.42","",""
"20/11/2025 14:30:00 - 20/11/2025 14:45:00","BZN|BE","Without Sequence","126.11","",""
"20/11/2025 14:45:00 - 20/11/2025 15:00:00","BZN|BE","Without Sequence","133.37","",""
"20/11/2025 15:00:00 - 20/11/2025 15:15:00","BZN|BE","Without Sequence","120.59","",""
"20/11/2025 15:15:00 - 20/11/2025 15:30:00","BZN|BE","Without Sequence","135.50","",""
"20/11/2025 15:30:00 - 20/11/2025 15:45:00","BZN|BE","Without Sequence","135.11","",""
"20/11/2025 15:45:00 - 20/11/2025 16:00:00","BZN|BE","Without Sequence","157.83","",""
"20/11/2025 16:00:00 - 20/11/2025 16:15:00","BZN|BE","Without Sequence","119.14","",""
"20/11/2025 16:15:00 - 20/11/2025 16:30:00","BZN|BE","Without Sequence","135.55","",""
"20/11/2025 16:30:00 - 20/11/2025 16:45:00","BZN|BE","Without Sequence","143.49","",""
"20/11/2025 16:45:00 - 20/11/2025 17:00:00","BZN|BE","Without Sequence","151.67","",""
"20/11/2025 17:00:00 - 20/11/2025 17:15:00","BZN|BE","Without Sequence","145.82","",""
"20/11/2025 17:15:00 - 20/11/2025 17:30:00","BZN|BE","Without Sequence","163.79","",""
"20/11/2025 17:30:00 - 20/11/2025 17:45:00","BZN|BE","Without Sequence","162.64","",""
"20/11/2025 17:45:00 - 20/11/2025 18:00:00","BZN|BE","Without Sequence","161.10","",""
"20/11/2025 18:00:00 - 20/11/2025 18:15:00","BZN|BE","Without Sequence","160.76","",""
"20/11/2025 18:15:00 - 20/11/2025 18:30:00","BZN|BE","Without Sequence","158.47","",""
"20/11/2025 18:30:00 - 20/11/2025 18:45:00","BZN|BE","Without Sequence","159.67","",""
"20/11/2025 18:45:00 - 20/11/2025 19:00:00","BZN|BE","Without Sequence","158.32","",""
"20/11/2025 19:00:00 - 20/11/2025 19:15:00","BZN|BE","Without Sequence","166.70","",""
"20/11/2025 19:15:00 - 20/11/2025 19:30:00","BZN|BE","Without Sequence","156.79","",""
"20/11/2025 19:30:00 - 20/11/2025 19:45:00","BZN|BE","Without Sequence","150.39","",""
"20/11/2025 19:45:00 - 20/11/2025 20:00:00","BZN|BE","Without Sequence","140.58","",""
"20/11/2025 20:00:00 - 20/11/2025 20:15:00","BZN|BE","Without Sequence","141.59","",""
"20/11/2025 20:15:00 - 20/11/2025 20:30:00","BZN|BE","Without Sequence","136.42","",""
"20/11/2025 20:30:00 - 20/11/2025 20:45:00","BZN|BE","Without Sequence","129.26","",""
"20/11/2025 20:45:00 - 20/11/2025 21:00:00","BZN|BE","Without Sequence","116.66","",""
"20/11/2025 21:00:00 - 20/11/2025 21:15:00","BZN|BE","Without Sequence","118.13","",""
"20/11/2025 21:15:00 - 20/11/2025 21:30:00","BZN|BE","Without Sequence","114.30","",""
"20/11/2025 21:30:00 - 20/11/2025 21:45:00","BZN|BE","Without Sequence","108.85","",""
"20/11/2025 21:45:00 - 20/11/2025 22:00:00","BZN|BE","Without Sequence","104.20","",""
"20/11/2025 22:00:00 - 20/11/2025 22:15:00","BZN|BE","Without Sequence","113.19","",""
"20/11/2025 22:15:00 - 20/11/2025 22:30:00","BZN|BE","Without Sequence","109.05","",""
"20/11/2025 22:30:00 - 20/11/2025 22:45:00","BZN|BE","Without Sequence","104.94","",""
"20/11/2025 22:45:00 - 20/11/2025 23:00:00","BZN|BE","Without Sequence","100.10","",""
"20/11/2025 23:00:00 - 20/11/2025 23:15:00","BZN|BE","Without Sequence","105.10","",""
"20/11/2025 23:15:00 - 20/11/2025 23:30:00","BZN|BE","Without Sequence","93.49","",""
"20/11/2025 23:30:00 - 20/11/2025 23:45:00","BZN|BE","Without Sequence","90.00","",""
"20/11/2025 23:45:00 - 21/11/2025 00:00:00","BZN|BE","Without Sequence","85.56","",""
"21/11/2025 00:00:00 - 21/11/2025 00:15:00","BZN|BE","Without Sequence","104.01","",""
"21/11/2025 00:15:00 - 21/11/2025 00:30:00","BZN|BE","Without Sequence","99.92","",""
"21/11/2025 00:30:00 - 21/11/2025 00:45:00","BZN|BE","Without Sequence","94.13","",""
"21/11/2025 00:45:00 - 21/11/2025 01:00:00","BZN|BE","Without Sequence","88.14","",""
"21/11/2025 01:00:00 - 21/11/2025 01:15:00","BZN|BE","Without Sequence","99.90","",""
"21/11/2025 01:15:00 - 21/11/2025 01:30:00","BZN|BE","Without Sequence","94.79","",""
"21/11/2025 01:30:00 - 21/11/2025 01:45:00","BZN|BE","Without Sequence","90.00","",""
"21/11/2025 01:45:00 - 21/11/2025 02:00:00","BZN|BE","Without Sequence","85.91","",""
"21/11/2025 02:00:00 - 21/11/2025 02:15:00","BZN|BE","Without Sequence","93.99","",""
"21/11/2025 02:15:00 - 21/11/2025 02:30:00","BZN|BE","Without Sequence","88.69","",""
"21/11/2025 02:30:00 - 21/11/2025 02:45:00","BZN|BE","Without Sequence","87.92","",""
"21/11/2025 02:45:00 - 21/11/2025 03:00:00","BZN|BE","Without Sequence","85.87","",""
"21/11/2025 03:00:00 - 21/11/2025 03:15:00","BZN|BE","Without Sequence","90.00","",""
"21/11/2025 03:15:00 - 21/11/2025 03:30:00","BZN|BE","Without Sequence","89.03","",""
"21/11/2025 03:30:00 - 21/11/2025 03:45:00","BZN|BE","Without Sequence","87.23","",""
"21/11/2025 03:45:00 - 21/11/2025 04:00:00","BZN|BE","Without Sequence","86.37","",""
"21/11/2025 04:00:00 - 21/11/2025 04:15:00","BZN|BE","Without Sequence","87.84","",""
"21/11/2025 04:15:00 - 21/11/2025 04:30:00","BZN|BE","Without Sequence","87.78","",""
"21/11/2025 04:30:00 - 21/11/2025 04:45:00","BZN|BE","Without Sequence","89.22","",""
"21/11/2025 04:45:00 - 21/11/2025 05:00:00","BZN|BE","Without Sequence","95.15","",""
"21/11/2025 05:00:00 - 21/11/2025 05:15:00","BZN|BE","Without Sequence","92.33","",""
"21/11/2025 05:15:00 - 21/11/2025 05:30:00","BZN|BE","Without Sequence","93.73","",""
"21/11/2025 05:30:00 - 21/11/2025 05:45:00","BZN|BE","Without Sequence","99.98","",""
"21/11/2025 05:45:00 - 21/11/2025 06:00:00","BZN|BE","Without Sequence","108.91","",""
"21/11/2025 06:00:00 - 21/11/2025 06:15:00","BZN|BE","Without Sequence","91.26","",""
"21/11/2025 06:15:00 - 21/11/2025 06:30:00","BZN|BE","Without Sequence","96.79","",""
"21/11/2025 06:30:00 - 21/11/2025 06:45:00","BZN|BE","Without Sequence","113.70","",""
"21/11/2025 06:45:00 - 21/11/2025 07:00:00","BZN|BE","Without Sequence","143.95","",""
"21/11/2025 07:00:00 - 21/11/2025 07:15:00","BZN|BE","Without Sequence","125.39","",""
"21/11/2025 07:15:00 - 21/11/2025 07:30:00","BZN|BE","Without Sequence","161.24","",""
"21/11/2025 07:30:00 - 21/11/2025 07:45:00","BZN|BE","Without Sequence","174.10","",""
"21/11/2025 07:45:00 - 21/11/2025 08:00:00","BZN|BE","Without Sequence","200.00","",""
"21/11/2025 08:00:00 - 21/11/2025 08:15:00","BZN|BE","Without Sequence","211.27","",""
"21/11/2025 08:15:00 - 21/11/2025 08:30:00","BZN|BE","Without Sequence","223.39","",""
"21/11/2025 08:30:00 - 21/11/2025 08:45:00","BZN|BE","Without Sequence","200.00","",""
"21/11/2025 08:45:00 - 21/11/2025 09:00:00","BZN|BE","Without Sequence","158.90","",""
"21/11/2025 09:00:00 - 21/11/2025 09:15:00","BZN|BE","Without Sequence","220.00","",""
"21/11/2025 09:15:00 - 21/11/2025 09:30:00","BZN|BE","Without Sequence","190.16","",""
"21/11/2025 09:30:00 - 21/11/2025 09:45:00","BZN|BE","Without Sequence","168.12","",""
"21/11/2025 09:45:00 - 21/11/2025 10:00:00","BZN|BE","Without Sequence","120.38","",""
"21/11/2025 10:00:00 - 21/11/2025 10:15:00","BZN|BE","Without Sequence","168.50","",""
"21/11/2025 10:15:00 - 21/11/2025 10:30:00","BZN|BE","Without Sequence","144.39","",""
"21/11/2025 10:30:00 - 21/11/2025 10:45:00","BZN|BE","Without Sequence","131.76","",""
"21/11/2025 10:45:00 - 21/11/2025 11:00:00","BZN|BE","Without Sequence","111.26","",""
"21/11/2025 11:00:00 - 21/11/2025 11:15:00","BZN|BE","Without Sequence","138.51","",""
"21/11/2025 11:15:00 - 21/11/2025 11:30:00","BZN|BE","Without Sequence","125.92","",""
"21/11/2025 11:30:00 - 21/11/2025 11:45:00","BZN|BE","Without Sequence","121.76","",""
"21/11/2025 11:45:00 - 21/11/2025 12:00:00","BZN|BE","Without Sequence","116.53","",""
"21/11/2025 12:00:00 - 21/11/2025 12:15:00","BZN|BE","Without Sequence","128.59","",""
"21/11/2025 12:15:00 - 21/11/2025 12:30:00","BZN|BE","Without Sequence","120.86","",""
"21/11/2025 12:30:00 - 21/11/2025 12:45:00","BZN|BE","Without Sequence","123.54","",""
"21/11/2025 12:45:00 - 21/11/2025 13:00:00","BZN|BE","Without Sequence","123.52","",""
"21/11/2025 13:00:00 - 21/11/2025 13:15:00","BZN|BE","Without Sequence","125.69","",""
"21/11/2025 13:15:00 - 21/11/2025 13:30:00","BZN|BE","Without Sequence","124.89","",""
"21/11/2025 13:30:00 - 21/11/2025 13:45:00","BZN|BE","Without Sequence","120.35","",""
"21/11/2025 13:45:00 - 21/11/2025 14:00:00","BZN|BE","Without Sequence","136.16","",""
"21/11/2025 14:00:00 - 21/11/2025 14:15:00","BZN|BE","Without Sequence","111.21","",""
"21/11/2025 14:15:00 - 21/11/2025 14:30:00","BZN|BE","Without Sequence","133.49","",""
"21/11/2025 14:30:00 - 21/11/2025 14:45:00","BZN|BE","Without Sequence","153.56","",""
"21/11/2025 14:45:00 - 21/11/2025 15:00:00","BZN|BE","Without Sequence","158.79","",""
"21/11/2025 15:00:00 - 21/11/2025 15:15:00","BZN|BE","Without Sequence","134.34","",""
"21/11/2025 15:15:00 - 21/11/2025 15:30:00","BZN|BE","Without Sequence","142.51","",""
"21/11/2025 15:30:00 - 21/11/2025 15:45:00","BZN|BE","Without Sequence","147.20","",""
"21/11/2025 15:45:00 - 21/11/2025 16:00:00","BZN|BE","Without Sequence","198.44","",""
"21/11/2025 16:00:00 - 21/11/2025 16:15:00","BZN|BE","Without Sequence","131.25","",""
"21/11/2025 16:15:00 - 21/11/2025 16:30:00","BZN|BE","Without Sequence","163.44","",""
"21/11/2025 16:30:00 - 21/11/2025 16:45:00","BZN|BE","Without Sequence","184.01","",""
"21/11/2025 16:45:00 - 21/11/2025 17:00:00","BZN|BE","Without Sequence","250.00","",""
"21/11/2025 17:00:00 - 21/11/2025 17:15:00","BZN|BE","Without Sequence","199.12","",""
"21/11/2025 17:15:00 - 21/11/2025 17:30:00","BZN|BE","Without Sequence","209.42","",""
"21/11/2025 17:30:00 - 21/11/2025 17:45:00","BZN|BE","Without Sequence","204.73","",""
"21/11/2025 17:45:00 - 21/11/2025 18:00:00","BZN|BE","Without Sequence","201.07","",""
"21/11/2025 18:00:00 - 21/11/2025 18:15:00","BZN|BE","Without Sequence","189.02","",""
"21/11/2025 18:15:00 - 21/11/2025 18:30:00","BZN|BE","Without Sequence","184.19","",""
"21/11/2025 18:30:00 - 21/11/2025 18:45:00","BZN|BE","Without Sequence","191.39","",""
"21/11/2025 18:45:00 - 21/11/2025 19:00:00","BZN|BE","Without Sequence","181.91","",""
"21/11/2025 19:00:00 - 21/11/2025 19:15:00","BZN|BE","Without Sequence","167.06","",""
"21/11/2025 19:15:00 - 21/11/2025 19:30:00","BZN|BE","Without Sequence","166.06","",""
"21/11/2025 19:30:00 - 21/11/2025 19:45:00","BZN|BE","Without Sequence","167.70","",""
"21/11/2025 19:45:00 - 21/11/2025 20:00:00","BZN|BE","Without Sequence","162.51","",""
"21/11/2025 20:00:00 - 21/11/2025 20:15:00","BZN|BE","Without Sequence","163.41","",""
"21/11/2025 20:15:00 - 21/11/2025 20:30:00","BZN|BE","Without Sequence","147.44","",""
"21/11/2025 20:30:00 - 21/11/2025 20:45:00","BZN|BE","Without Sequence","123.98","",""
"21/11/2025 20:45:00 - 21/11/2025 21:00:00","BZN|BE","Without Sequence","116.21","",""
"21/11/2025 21:00:00 - 21/11/2025 21:15:00","BZN|BE","Without Sequence","127.24","",""
"21/11/2025 21:15:00 - 21/11/2025 21:30:00","BZN|BE","Without Sequence","116.58","",""
"21/11/2025 21:30:00 - 21/11/2025 21:45:00","BZN|BE","Without Sequence","110.42","",""
"21/11/2025 21:45:00 - 21/11/2025 22:00:00","BZN|BE","Without Sequence","102.77","",""
"21/11/2025 22:00:00 - 21/11/2025 22:15:00","BZN|BE","Without Sequence","112.18","",""
"21/11/2025 22:15:00 - 21/11/2025 22:30:00","BZN|BE","Without Sequence","109.78","",""
"21/11/2025 22:30:00 - 21/11/2025 22:45:00","BZN|BE","Without Sequence","100.59","",""
"21/11/2025 22:45:00 - 21/11/2025 23:00:00","BZN|BE","Without Sequence","96.97","",""
"21/11/2025 23:00:00 - 21/11/2025 23:15:00","BZN|BE","Without Sequence","114.23","",""
"21/11/2025 23:15:00 - 21/11/2025 23:30:00","BZN|BE","Without Sequence","95.00","",""
"21/11/2025 23:30:00 - 21/11/2025 23:45:00","BZN|BE","Without Sequence","90.37","",""
"21/11/2025 23:45:00 - 22/11/2025 00:00:00","BZN|BE","Without Sequence","86.06","",""
"22/11/2025 00:00:00 - 22/11/2025 00:15:00","BZN|BE","Without Sequence","117.20","",""
"22/11/2025 00:15:00 - 22/11/2025 00:30:00","BZN|BE","Without Sequence","103.43","",""
"22/11/2025 00:30:00 - 22/11/2025 00:45:00","BZN|BE","Without Sequence","91.68","",""
"22/11/2025 00:45:00 - 22/11/2025 01:00:00","BZN|BE","Without Sequence","85.73","",""
"22/11/2025 01:00:00 - 22/11/2025 01:15:00","BZN|BE","Without Sequence","98.95","",""
"22/11/2025 01:15:00 - 22/11/2025 01:30:00","BZN|BE","Without Sequence","92.59","",""
"22/11/2025 01:30:00 - 22/11/2025 01:45:00","BZN|BE","Without Sequence","92.22","",""
"22/11/2025 01:45:00 - 22/11/2025 02:00:00","BZN|BE","Without Sequence","93.50","",""
"22/11/2025 02:00:00 - 22/11/2025 02:15:00","BZN|BE","Without Sequence","90.37","",""
"22/11/2025 02:15:00 - 22/11/2025 02:30:00","BZN|BE","Without Sequence","89.16","",""
"22/11/2025 02:30:00 - 22/11/2025 02:45:00","BZN|BE","Without Sequence","87.23","",""
"22/11/2025 02:45:00 - 22/11/2025 03:00:00","BZN|BE","Without Sequence","87.00","",""
"22/11/2025 03:00:00 - 22/11/2025 03:15:00","BZN|BE","Without Sequence","86.64","",""
"22/11/2025 03:15:00 - 22/11/2025 03:30:00","BZN|BE","Without Sequence","85.07","",""
"22/11/2025 03:30:00 - 22/11/2025 03:45:00","BZN|BE","Without Sequence","85.49","",""
"22/11/2025 03:45:00 - 22/11/2025 04:00:00","BZN|BE","Without Sequence","83.91","",""
"22/11/2025 04:00:00 - 22/11/2025 04:15:00","BZN|BE","Without Sequence","82.19","",""
"22/11/2025 04:15:00 - 22/11/2025 04:30:00","BZN|BE","Without Sequence","86.49","",""
"22/11/2025 04:30:00 - 22/11/2025 04:45:00","BZN|BE","Without Sequence","85.43","",""
"22/11/2025 04:45:00 - 22/11/2025 05:00:00","BZN|BE","Without Sequence","88.42","",""
"22/11/2025 05:00:00 - 22/11/2025 05:15:00","BZN|BE","Without Sequence","86.37","",""
"22/11/2025 05:15:00 - 22/11/2025 05:30:00","BZN|BE","Without Sequence","85.40","",""
"22/11/2025 05:30:00 - 22/11/2025 05:45:00","BZN|BE","Without Sequence","85.91","",""
"22/11/2025 05:45:00 - 22/11/2025 06:00:00","BZN|BE","Without Sequence","88.45","",""
"22/11/2025 06:00:00 - 22/11/2025 06:15:00","BZN|BE","Without Sequence","85.86","",""
"22/11/2025 06:15:00 - 22/11/2025 06:30:00","BZN|BE","Without Sequence","88.92","",""
"22/11/2025 06:30:00 - 22/11/2025 06:45:00","BZN|BE","Without Sequence","94.00","",""
"22/11/2025 06:45:00 - 22/11/2025 07:00:00","BZN|BE","Without Sequence","102.10","",""
"22/11/2025 07:00:00 - 22/11/2025 07:15:00","BZN|BE","Without Sequence","104.20","",""
"22/11/2025 07:15:00 - 22/11/2025 07:30:00","BZN|BE","Without Sequence","110.22","",""
"22/11/2025 07:30:00 - 22/11/2025 07:45:00","BZN|BE","Without Sequence","113.32","",""
"22/11/2025 07:45:00 - 22/11/2025 08:00:00","BZN|BE","Without Sequence","113.09","",""
"22/11/2025 08:00:00 - 22/11/2025 08:15:00","BZN|BE","Without Sequence","121.10","",""
"22/11/2025 08:15:00 - 22/11/2025 08:30:00","BZN|BE","Without Sequence","114.06","",""
"22/11/2025 08:30:00 - 22/11/2025 08:45:00","BZN|BE","Without Sequence","96.70","",""
"22/11/2025 08:45:00 - 22/11/2025 09:00:00","BZN|BE","Without Sequence","84.91","",""
"22/11/2025 09:00:00 - 22/11/2025 09:15:00","BZN|BE","Without Sequence","115.24","",""
"22/11/2025 09:15:00 - 22/11/2025 09:30:00","BZN|BE","Without Sequence","85.72","",""
"22/11/2025 09:30:00 - 22/11/2025 09:45:00","BZN|BE","Without Sequence","86.07","",""
